id,subgroup,sampleSize,population,weight,url,created_at,startDate,endDate,pollster,tracking,answers
156292,All polls,45000,a,1.1089805997499615,https://pro.morningconsult.com/trackers/global-leader-approval,2022-06-09,2022-06-01,2022-06-07,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 37.84936273409096}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 54.30801007043832}]"
156243,All polls,1500,a,0.7244601764319619,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,2022-06-08,2022-06-04,2022-06-07,YouGov,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.84813738249117}, {'choice': 'Disapprove', 'pct': 50, 'adjusted': 50.72277607295886}]"
156197,All polls,1000,a,0.5915192570749941,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,2022-06-07,2022-06-06,2022-06-07,Ipsos,NA,"[{'choice': 'Approve', 'pct': 40.8, 'adjusted': 40.21591457774771}, {'choice': 'Disapprove', 'pct': 56.48, 'adjusted': 56.610265947524915}]"
156293,All polls,1063,a,0.8624829487873458,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-gun-violence-in-the-united-states-june-2022/,2022-06-09,2022-05-31,2022-06-06,Marist College,NA,"[{'choice': 'Approve', 'pct': 38, 'adjusted': 37.811701326522844}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 54.16086206526533}]"
156265,All polls,1576,a,0.443503335966316,https://poll.qu.edu/poll-release?releaseid=3848,2022-06-08,2022-06-03,2022-06-06,Quinnipiac University,NA,"[{'choice': 'Approve', 'pct': 33, 'adjusted': 36.64497751704965}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 53.93503196983063}]"
156181,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-06-07,2022-06-02,2022-06-06,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 39.569512177920345}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 54.2531589292213}]"
156282,All polls,2211,a,0.6203424536835833,https://morningconsult.com/2022/06/08/johnny-depp-trial-favorability-data/,2022-06-08,2022-06-04,2022-06-05,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 37.84936273409096}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 56.30801007043832}]"
156206,All polls,2006,rv,0.5908844983463138,https://morningconsult.com/2022/06/08/biden-approval-rating-new-low/,2022-06-08,2022-06-04,2022-06-05,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 36.84936273409096}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 58.66274157247989}]"
156167,All polls,1004,a,0.8382059551405192,https://engine-insights.com/blog/public-opinion-polling/,2022-06-06,2022-06-01,2022-06-03,Big Village,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 40.897758724883424}, {'choice': 'Disapprove', 'pct': 51.6, 'adjusted': 52.97533166521997}]"
156263,All polls,21898,a,1.400450957239173,https://www.surveymonkey.com/curiosity/opinions-on-gun-control-2022/,2022-06-08,2022-05-25,2022-06-02,SurveyMonkey,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.68182286269172}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 54.15647983721286}]"
156107,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-06-02,2022-05-30,2022-06-01,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 39.569512177920345}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 54.2531589292213}]"
156079,All polls,1005,a,0.5929962113268563,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,2022-06-01,2022-05-31,2022-06-01,Ipsos,NA,"[{'choice': 'Approve', 'pct': 42.32, 'adjusted': 41.735914577747714}, {'choice': 'Disapprove', 'pct': 51.97, 'adjusted': 52.10026594752492}]"
188115,All polls,926,rv,0.8049879491771935,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,2023-12-08,2022-05-01,2022-05-31,ActiVote,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 41.874522149286626}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 52.57340707475676}]"
162061,All polls,46495,a,1.400450957239173,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,2022-09-24,2022-05-01,2022-05-31,SurveyMonkey,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 39.68182286269172}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 55.15647983721286}]"
156097,All polls,45000,a,1.1089805997499615,https://pro.morningconsult.com/trackers/global-leader-approval,2022-06-02,2022-05-25,2022-05-31,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.84936273409096}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 54.30801007043832}]"
156016,All polls,1500,a,0.5109551275429126,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,2022-06-01,2022-05-28,2022-05-31,YouGov,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.84813738249117}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 49.72277607295886}]"
156129,All polls,1500,rv,0.7244601764319619,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-30-may-2022/,2022-06-03,2022-05-30,2022-05-30,Redfield & Wilton Strategies,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 40.667778997176434}, {'choice': 'Disapprove', 'pct': 43, 'adjusted': 50.08617140163195}]"
157136,All polls,4010,rv,0.83542856102849,https://morningconsult.com/2022/06/27/negative-partisanship-american-elections-data/,2022-06-27,2022-05-27,2022-05-29,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 54.66274157247989}]"
156164,All polls,2210,a,0.6202021523239504,https://morningconsult.com/2022/06/06/medication-abortion-pills-telehealth/,2022-06-06,2022-05-27,2022-05-29,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 54.30801007043832}]"
156114,All polls,1005,a,0.8386232844943021,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-june-2-2022/,2022-06-03,2022-05-28,2022-05-29,Leger,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.13146586598613}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 56.106321706152535}]"
155988,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-05-30,2022-05-25,2022-05-29,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 41.569512177920345}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 52.2531589292213}]"
157268,All polls,2210,a,0.6202021523239504,https://morningconsult.com/2022/06/28/robocalls-spam-texts-emails-data/,2022-06-28,2022-05-26,2022-05-28,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 42.84936273409096}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 53.30801007043832}]"
158751,All polls,1000,rv,0.8365345557603139,https://www.winningtheissues.org/wp-content/uploads/2022/07/Winning-the-Issues-May-2022-National-Survey.pdf,2022-07-26,2022-05-25,2022-05-26,The Winston Group,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.30909738200564}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 54.03113407608225}]"
157269,All polls,2210,a,0.6202021523239504,https://morningconsult.com/2022/06/16/oil-and-gas-shareholders-investors-oppose-stricter-climate-resolutions/,2022-06-28,2022-05-24,2022-05-26,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.84936273409096}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 57.30801007043832}]"
155948,All polls,1148,rv,0.8963029578788131,https://emersonpolling.reportablenews.com/pr/biden-s-approval-drops-to-38-1-in-3-say-memorial-day-travel-plans-were-impacted-by-high-cost-of-gas,2022-05-26,2022-05-24,2022-05-25,Emerson College,NA,"[{'choice': 'Approve', 'pct': 37.6, 'adjusted': 36.853272391925586}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 55.107625695661056}]"
155872,All polls,1920,rv,0.5780797369082091,https://morningconsult.com/2022/05/26/support-for-gun-control-after-uvalde-shooting/,2022-05-26,2022-05-25,2022-05-25,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 56.66274157247989}]"
156229,All polls,1100,lv,0.8773648438815043,https://zogbyanalytics.com/news/1156-the-zogby-poll-biden-losing-grip-on-his-base-job-approval-down-with-minorities-suburbanites-and-women-souring-on-joe,2022-06-08,2022-05-23,2022-05-24,Zogby Analytics,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 38.22787240039775}, {'choice': 'Disapprove', 'pct': 49.4, 'adjusted': 52.03500663537977}]"
155879,All polls,45000,a,1.1089805997499615,https://pro.morningconsult.com/trackers/global-leader-approval,2022-05-26,2022-05-18,2022-05-24,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.84936273409096}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 53.30801007043832}]"
155841,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-05-25,2022-05-22,2022-05-24,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 41.569512177920345}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 53.2531589292213}]"
155821,All polls,1500,a,0.5109551275429126,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,2022-05-25,2022-05-21,2022-05-24,YouGov,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.84813738249117}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 49.72277607295886}]"
155773,All polls,1005,a,0.5929962113268563,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,2022-05-24,2022-05-23,2022-05-24,Ipsos,NA,"[{'choice': 'Approve', 'pct': 36.41, 'adjusted': 35.82591457774771}, {'choice': 'Disapprove', 'pct': 59.31, 'adjusted': 59.44026594752492}]"
155971,All polls,998,rv,0.8356976025184848,https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Update-05.27.2022.pdf,2022-05-27,2022-05-19,2022-05-23,Global Strategy Group/GBAO (Navigator Research),NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.62076991266611}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 54.48083503998118}]"
155851,All polls,1020,rv,0.8448584877011817,https://echeloninsights.com/in-the-news/may-22-omnibus-political-update/,2022-05-25,2022-05-20,2022-05-23,Echelon Insights,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 42.18773819294374}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 52.76312322339823}]"
155782,All polls,1007,a,0.8394573207864551,https://news.gallup.com/poll/393038/satisfaction-dips-biden-approval-steady.aspx,2022-05-24,2022-05-02,2022-05-22,Gallup,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.82616718256542}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 52.33111421402052}]"
155755,All polls,1573,a,0.5232406705242791,https://www.scribd.com/document/575467042/Poll-61-of-Trump-voters-agree-with-conspiracy-theory-that-inspired-Buffalo-shooter,2022-05-23,2022-05-19,2022-05-22,YouGov,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.84813738249117}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 53.72277607295886}]"
155735,All polls,2005,rv,0.5907372007001648,https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,2022-05-23,2022-05-20,2022-05-22,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 56.66274157247989}]"
155725,All polls,1011,a,0.8411229123462859,https://engine-insights.com/blog/public-opinion-polling/,2022-05-23,2022-05-18,2022-05-20,Big Village,NA,"[{'choice': 'Approve', 'pct': 38.1, 'adjusted': 38.997758724883425}, {'choice': 'Disapprove', 'pct': 52.2, 'adjusted': 53.57533166521997}]"
155718,All polls,1100,a,0.8773648438815043,https://americanresearchgroup.com/economy/,2022-05-23,2022-05-17,2022-05-20,American Research Group,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 38.10084760216814}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 55.50727509359044}]"
155700,All polls,2041,a,0.5960169827343548,https://www.cbsnews.com/news/republicans-trump-loyalty-democrats-not-effective-opinion-poll-2022-05-22/,2022-05-22,2022-05-18,2022-05-20,YouGov,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 43.84813738249117}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 56.72277607295886}]"
158880,All polls,2210,a,0.6202021523239504,https://bipartisanpolicy.org/blog/views-on-the-u-s-opioid-crisis-a-bpc-morning-consult-poll/,2022-07-28,2022-05-17,2022-05-19,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 42.84936273409096}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 53.30801007043832}]"
156182,All polls,1000,a,0.4171931146462783,https://www.apmresearchlab.org/motn/what-americans-think-of-biden-may-2022,2022-06-07,2022-05-11,2022-05-19,YouGov,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.84813738249117}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 58.72277607295886}]"
155897,All polls,1004,a,0.8382059551405192,https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,2022-05-26,2022-05-09,2022-05-19,Marquette University Law School,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.343558010424616}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 54.02710143971751}]"
155771,All polls,1963,rv,1.1720443223837187,https://harvardharrispoll.com/key-results-may/,2022-05-24,2022-05-18,2022-05-19,Harris Insights & Analytics,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 38.37066630853162}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 54.97315024555948}]"
155716,All polls,1009,rv,0.8402905292504109,https://www.newsnationnow.com/us-news/full-report-americans-views-on-abortion-guns-and-inflation/,2022-05-23,2022-05-18,2022-05-19,NewsNation,NA,"[{'choice': 'Approve', 'pct': 42.75, 'adjusted': 39.19196849017929}, {'choice': 'Disapprove', 'pct': 57.25, 'adjusted': 55.810616756196325}]"
155671,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-05-20,2022-05-17,2022-05-19,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.569512177920345}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 55.2531589292213}]"
155677,All polls,1500,rv,1.0245414069092857,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-17-may-2022/,2022-05-20,2022-05-17,2022-05-17,Redfield & Wilton Strategies,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 40.667778997176434}, {'choice': 'Disapprove', 'pct': 47, 'adjusted': 54.08617140163195}]"
155627,All polls,45000,a,1.1089805997499615,https://pro.morningconsult.com/trackers/global-leader-approval,2022-05-19,2022-05-11,2022-05-17,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.30801007043832}]"
155580,All polls,1500,a,0.5122707034546429,https://docs.cdn.yougov.com/yv0izk3dxm/econtoplines.pdf,2022-05-18,2022-05-15,2022-05-17,YouGov,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.84813738249117}, {'choice': 'Disapprove', 'pct': 50, 'adjusted': 50.72277607295886}]"
155527,All polls,1005,a,0.5929962113268563,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,2022-05-17,2022-05-16,2022-05-17,Ipsos,NA,"[{'choice': 'Approve', 'pct': 42.19, 'adjusted': 41.60591457774771}, {'choice': 'Disapprove', 'pct': 50.38, 'adjusted': 50.51026594752492}]"
155672,All polls,1172,a,0.9056235165971872,https://apnorc.org/projects/increasingly-negative-views-on-national-outlook-and-economy/,2022-05-20,2022-05-12,2022-05-16,AP-NORC,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 36.923129345653436}, {'choice': 'Disapprove', 'pct': 60, 'adjusted': 58.06814346779795}]"
155644,All polls,2006,rv,0.5908844983463138,https://morningconsult.com/2022/05/19/republicans-skeptical-us-role-ukraine/,2022-05-19,2022-05-14,2022-05-16,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 38.84936273409096}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 56.66274157247989}]"
155599,All polls,1586,a,1.053502273318873,https://poll.qu.edu/poll-release?releaseid=3846,2022-05-18,2022-05-12,2022-05-16,Quinnipiac University,NA,"[{'choice': 'Approve', 'pct': 35, 'adjusted': 38.64497751704965}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 55.93503196983063}]"
155562,All polls,2005,rv,0.5907372007001648,https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,2022-05-18,2022-05-13,2022-05-16,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 41.84936273409096}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 54.66274157247989}]"
155519,All polls,1702,rv,0.5442731497454776,https://morningconsult.com/2022/05/16/buffalo-shooting-gun-control-white-nationalism-survey/,2022-05-17,2022-05-16,2022-05-16,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 55.66274157247989}]"
155518,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-05-17,2022-05-12,2022-05-16,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 42.569512177920345}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 52.2531589292213}]"
155512,All polls,1200,a,0.9163776926449742,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q2-nationwide-survey,2022-05-16,2022-05-12,2022-05-16,The Bullfinch Group,NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 41.71924655130839}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.546502932656935}]"
166151,All polls,2210,a,0.6202021523239504,https://localpublichealth.morningconsultintelligence.com/,2022-12-08,2022-05-12,2022-05-15,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 53.30801007043832}]"
157571,All polls,2005,rv,0.5907372007001648,https://morningconsult.com/2022/06/29/jan-6-impact-on-trumps-2024-prospects/,2022-06-29,2022-05-12,2022-05-15,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 54.66274157247989}]"
155736,All polls,5765,lv,1.400450957239173,https://www.cygn.al/may-national-voter-trends-panel-video/,2022-05-23,2022-05-13,2022-05-15,Cygnal,NA,"[{'choice': 'Approve', 'pct': 43.2, 'adjusted': 40.047611033821}, {'choice': 'Disapprove', 'pct': 55.2, 'adjusted': 54.53886934433608}]"
155523,All polls,1000,a,0.8365345557603139,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-may-17-2022/,2022-05-17,2022-05-13,2022-05-15,Leger,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 42.13146586598613}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 54.106321706152535}]"
157574,All polls,2000,lv,1.183038514149988,https://americasnewmajorityproject.com/defining-the-new-american-majority/,2022-06-29,2022-05-09,2022-05-14,McLaughlin & Associates,NA,"[{'choice': 'Approve', 'pct': 45, 'adjusted': 42.37812361986062}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 53.19274881572574}]"
155628,All polls,1304,a,0.9552623943856273,https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-abortion-rights-may-2022/,2022-05-19,2022-05-09,2022-05-13,Marist College,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 38.811701326522844}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 57.16086206526533}]"
155457,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-05-12,2022-05-09,2022-05-11,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 38.569512177920345}, {'choice': 'Disapprove', 'pct': 58, 'adjusted': 55.2531589292213}]"
155498,All polls,1000,a,0.8365345557603139,https://www.nbcnews.com/politics/2022-election/support-abortion-rights-hits-new-high-midterm-outlook-stays-mostly-unc-rcna28869,2022-05-15,2022-05-05,2022-05-10,Hart Research Associates/Public Opinion Strategies,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 39.35854591026272}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 55.492093810837815}]"
155444,All polls,45000,a,1.1089805997499615,https://pro.morningconsult.com/trackers/global-leader-approval,2022-05-12,2022-05-04,2022-05-10,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.30801007043832}]"
155386,All polls,1500,a,0.5109551275429126,https://today.yougov.com/topics/politics/articles-reports/2022/08/18/joe-biden-and-congress-job-approval-bumps,2022-05-11,2022-05-08,2022-05-10,YouGov,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 40.84813738249117}, {'choice': 'Disapprove', 'pct': 50, 'adjusted': 50.72277607295886}]"
155345,All polls,1005,a,0.5929962113268563,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,2022-05-10,2022-05-09,2022-05-10,Ipsos,NA,"[{'choice': 'Approve', 'pct': 42.39, 'adjusted': 41.805914577747714}, {'choice': 'Disapprove', 'pct': 50.39, 'adjusted': 50.52026594752492}]"
155525,All polls,1000,a,0.41826727788015694,https://polsci.umass.edu/toplines-and-crosstabs-may-2022-biden-support-ukraine,2022-05-17,2022-05-05,2022-05-09,YouGov,NA,"[{'choice': 'Approve', 'pct': 38, 'adjusted': 37.84813738249117}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 55.72277607295886}]"
155458,All polls,807,a,0.7514855825800999,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_051222/,2022-05-12,2022-05-05,2022-05-09,Monmouth University Polling Institute,NA,"[{'choice': 'Approve', 'pct': 38, 'adjusted': 39.05030346469516}, {'choice': 'Disapprove', 'pct': 57, 'adjusted': 56.87707177919956}]"
155445,All polls,999,rv,0.5912234234695564,https://navigatorresearch.org/americans-increasingly-favor-abortion-rights-following-leaked-draft-decision/,2022-05-12,2022-05-05,2022-05-09,Global Strategy Group/GBAO (Navigator Research),NA,"[{'choice': 'Approve', 'pct': 44, 'adjusted': 42.62076991266611}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 51.48083503998118}]"
155372,All polls,2005,rv,0.5907372007001648,https://morningconsult.com/2022/05/11/abortion-midterm-impact/,2022-05-11,2022-05-06,2022-05-09,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 55.66274157247989}]"
155480,All polls,2210,a,0.6202021523239504,https://morningconsult.com/2022/05/12/reproductive-health-abortion-access-data/,2022-05-12,2022-05-04,2022-05-08,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 41.84936273409096}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 53.30801007043832}]"
155331,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-05-09,2022-05-04,2022-05-08,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 43, 'adjusted': 41.569512177920345}, {'choice': 'Disapprove', 'pct': 55, 'adjusted': 52.2531589292213}]"
155804,All polls,1000,rv,0.5915192570749941,https://s-corp.org/2022/05/webinar-recap-inflation-taxes-and-family-businesses-what-do-voters-really-think/,2022-05-25,2022-05-03,2022-05-06,The Winston Group,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 41.30909738200564}, {'choice': 'Disapprove', 'pct': 49, 'adjusted': 52.03113407608225}]"
155338,All polls,1008,a,0.8398740283429144,https://engine-insights.com/blog/public-opinion-polling/,2022-05-09,2022-05-04,2022-05-06,Big Village,NA,"[{'choice': 'Approve', 'pct': 42.2, 'adjusted': 43.09775872488343}, {'choice': 'Disapprove', 'pct': 48.7, 'adjusted': 50.07533166521997}]"
155334,All polls,1320,a,0.9611050323117966,https://www.investors.com/politics/biden-approval-rating-near-lows-as-inflations-bite-sharpens-ibd-tipp-may-2022/,2022-05-09,2022-05-04,2022-05-06,TIPP Insights,NA,"[{'choice': 'Approve', 'pct': 39, 'adjusted': 39.133067317683185}, {'choice': 'Disapprove', 'pct': 47, 'adjusted': 51.97412054582173}]"
155326,All polls,1577,a,0.6065115907991656,https://news.yahoo.com/new-poll-reveals-warning-signs-for-gop-on-abortion-ahead-of-midterms-205241999.html,2022-05-06,2022-05-03,2022-05-06,YouGov,NA,"[{'choice': 'Approve', 'pct': 40, 'adjusted': 39.84813738249117}, {'choice': 'Disapprove', 'pct': 52, 'adjusted': 52.72277607295886}]"
155880,All polls,2210,a,0.6202021523239504,https://morningconsult.com/2022/05/26/ncaa-college-sports-nil-support/,2022-05-26,2022-05-03,2022-05-05,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.84936273409096}, {'choice': 'Disapprove', 'pct': 53, 'adjusted': 54.30801007043832}]"
155277,All polls,2210,a,0.6202021523239504,https://morningconsult.com/2022/05/05/return-to-movie-theaters/,2022-05-05,2022-04-30,2022-05-03,Morning Consult,NA,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 54, 'adjusted': 55.30801007043832}]"
155276,All polls,45000,a,1.1089805997499615,https://pro.morningconsult.com/trackers/global-leader-approval,2022-05-05,2022-04-27,2022-05-03,Morning Consult,TRUE,"[{'choice': 'Approve', 'pct': 41, 'adjusted': 39.84936273409096}, {'choice': 'Disapprove', 'pct': 51, 'adjusted': 52.30801007043832}]"
155241,All polls,1500,lv,0.5122707034546429,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,2022-05-04,2022-05-01,2022-05-03,Rasmussen Reports,TRUE,"[{'choice': 'Approve', 'pct': 42, 'adjusted': 40.569512177920345}, {'choice': 'Disapprove', 'pct': 56, 'adjusted': 53.2531589292213}]"
